date,closest_ims,rain_mm,wind_ms,temp_deg,rain_morning,wind_morning,temp_morning
2021-01-20,259,43,3.24,10.1,32.6,2.77,9.12
2021-01-20,54,12.6,4.73,12.6,6,4.83,12.5
2021-01-20,28,29.6,6.39,5.79,21.5,5.59,5.45
2021-01-21,205,0,4.01,8.41,0,3.67,6.79
2021-01-21,44,0,2.54,10.8,0,1.49,8.55
2021-01-21,67,0.1,2.8,9.88,0,2.36,8.71
2021-01-21,78,0,1.49,9.56,0,0.997,5.92
2021-01-21,186,0.1,1.4,8.83,0,0.603,5.42
2021-01-21,42,0,2.83,9.1,0,2.83,8.07
2021-01-21,259,0,2.42,8.92,0,2.46,6.69
2021-01-21,54,0,2.32,10.9,0,1.52,7.5
2021-01-21,28,0,2.78,6.5,0,2.28,4.64
2021-01-22,205,0,6.53,8.29,0,7.19,6.44
2021-01-22,44,0,4.86,11.8,0,5.19,10.1
2021-01-22,67,0,6.54,8.63,0,7.53,6.44
2021-01-22,78,0,3.24,10.1,0,2.58,8.31
2021-01-22,186,0,3.37,9.84,0,2.71,7.44
2021-01-22,42,0,8.73,8.12,0,8.89,6.73
2021-01-22,259,0,3.82,10,0,3.88,8.29
2021-01-22,54,0,2.09,10.1,0,1.39,6.05
2021-01-22,28,0,6.96,7.08,0,6.8,5.21
2021-01-23,205,0,9.52,9.53,0,10.2,7.95
2021-01-23,44,0,6.64,13,0,7.42,11.2
2021-01-23,67,0,8.52,9.35,0,9.43,6.9
2021-01-23,78,0,4.95,12.4,0,4.94,10.3
2021-01-23,186,0,4.44,12,0,4.31,9.83
2021-01-23,42,0,10.8,8.95,0,11.7,7.41
2021-01-23,259,0,5.3,13.3,0,6.68,11.5
2021-01-23,54,0,1.65,11.2,0,1.22,7.01
2021-01-23,28,0,5.58,9.43,0,7.06,6.92
2021-01-24,205,0,5.76,11,0,7.08,8.96
2021-01-25,205,0,2.21,11.7,0,2.06,9.65
2021-01-26,205,0,3.05,11.5,0,2.72,8.97
2021-01-24,44,0,4.88,14.5,0,6.52,13
2021-01-25,44,0,1.22,11.1,0,0.692,7.97
2021-01-26,44,0,1.02,12.3,0,0.895,9.35
2021-01-24,67,0,5.78,11.1,0,6.98,8.49
2021-01-25,67,0,2.65,12.1,0,2.87,9.74
2021-01-26,67,0,3.55,12.3,0,2.54,10.2
2021-01-24,78,0,3.31,13.1,0,4.31,10.9
2021-01-25,78,0,0.922,10.7,0,0.625,7.2
2021-01-26,78,0,1.31,11.6,0,1.01,8.27
2021-01-24,186,0,1.71,11.5,0,1.73,7.82
2021-01-25,186,0,1.38,10.7,0,1.29,6.78
2021-01-26,186,0,1.41,11.6,0,1.47,7.79
2021-01-24,42,0,5.85,11,0,7.58,9.23
2021-01-25,42,0,2.39,12.5,0,2.2,11.9
2021-01-26,42,0,4.28,11.8,0,3.36,10.6
2021-01-24,259,0,2.02,11.2,0,2.45,7.96
2021-01-25,259,0,2.53,10.8,0,2.4,7.96
2021-01-26,259,0,2.41,11.3,0,2.43,8.12
2021-01-24,54,0,1.53,10.5,0,1.31,5.59
2021-01-25,54,0,1.58,11.4,0,1.27,7.34
2021-01-26,54,0,1.58,11.7,0,1.28,7.46
2021-01-24,28,0,3.48,10.8,0,2.86,9.25
2021-01-25,28,0,2.37,9.16,0,1.94,7.04
2021-01-26,28,0,2.93,10.7,0,3.33,7.83
2021-01-27,205,0,5.89,13.8,0,7.94,13
2021-01-28,205,5,3.99,11.8,4,4.61,11.2
2021-01-27,44,0,5.28,17.6,0,6.27,17.3
2021-01-28,44,5.2,3.02,15.3,0.1,3.7,15.7
2021-01-27,67,0,5.51,13.9,0,6.55,12.6
2021-01-28,67,8.3,4.27,12.6,5.3,4.42,12.2
2021-01-27,78,0,3.83,15.4,0,4.12,14.6
2021-01-28,78,3.1,2.04,15.2,2.8,2.16,15.6
2021-01-27,186,0,1.65,13.7,0,0.898,11.1
2021-01-28,186,4.7,2.06,13.7,1.9,1.71,13.2
2021-01-27,42,0,6.15,13.8,0,6.39,13
2021-01-28,42,2.4,5.12,12,0.1,5.39,12
2021-01-27,259,0,2.13,14.1,0,1.93,12.2
2021-01-28,259,1.7,2.54,12.2,1.6,2.18,12.3
2021-01-27,54,0,2.17,13.3,0,1.07,9.91
2021-01-28,54,2,2.98,14.7,0,3.32,15.8
2021-01-27,28,0,4.44,15.6,0,4.08,15.6
2021-01-28,28,0.2,4.07,9.79,0.2,2.92,9
2021-01-29,205,16.8,5.42,9.05,11.4,5.86,8.55
2021-01-29,44,17.7,4.54,12.5,12.4,4.7,12
2021-01-29,67,18.9,6.31,10.2,13.5,6.44,9.41
2021-01-29,78,15.3,4.12,12.6,14.4,5.09,11.8
2021-01-29,186,17,2.99,10.9,11,2.81,9.79
2021-01-29,42,18.1,7.55,9.12,13.8,9,8.62
2021-01-29,259,13,4.2,10.1,3.8,5.61,10.1
2021-01-29,54,18,4.7,12.1,16.7,5.53,10.8
2021-01-29,28,1.9,4.53,6.16,0.1,4.19,5.79
2021-01-30,259,11.2,3.44,10.8,5.7,3.78,8.69
2021-01-30,44,10.1,3.78,12.8,2,3.44,13
2021-01-23,45,0,7.29,10.8,0,7.77,8.33
2021-01-24,45,0,4.48,12.6,0,5.59,9.89
2021-01-25,45,0,1.95,13,0,1.8,10.7
2021-01-26,45,0,2.51,13.1,0,1.79,10.9
2021-01-27,45,0,4.59,15.2,0,5.4,14
2021-01-28,45,8.5,3.55,14,4,4.11,14.1
2021-01-29,45,13.2,5.15,11.2,11.8,5.25,10.2
2021-01-30,45,8.2,4.5,11.4,2,4.53,11
2021-01-30,186,9,1.86,10.4,0,1.46,9.44
2021-01-30,78,8.2,2.96,12.5,2.2,2.2,12
2021-01-30,42,8.9,7.01,9.33,1.2,6.27,9.54
2021-01-30,67,10.2,4.64,10.2,1.3,4.79,9.65
2021-01-30,205,14.2,3.9,8.69,4,3.57,8.65
2021-01-30,28,0.2,3.08,7.71,0,2.47,5.78
2021-01-30,54,2.7,4.33,12.9,2.1,4.13,10.9
2021-01-31,205,0,4.25,12.2,0,4.93,11.5
2021-01-31,44,0,3.74,15.8,0,4.54,15
2021-01-31,67,0,5.19,13.8,0,6.6,13.1
2021-01-31,78,0,3.72,15.3,0,5.16,14.6
2021-01-31,186,0.5,2.81,14,0.4,3.4,13.1
2021-01-31,42,0,8.51,12.5,0,10.4,12
2021-01-31,259,0,4.1,14.7,0,5.18,13.9
2021-01-31,54,0,4.25,15.2,0,5.36,13.8
2021-01-31,28,0,3.59,11.2,0,2.79,9.41
2021-01-31,45,0,4.36,14,0,4.72,12.8
2021-01-24,121,0,1.96,10.6,0,2,7.06
2021-01-25,121,0,2,11,0,1.59,7.97
2021-01-26,121,0,2.12,11.4,0,2.01,8.04
2021-01-27,121,0,2.02,13,0,1.55,10
2021-01-28,121,1.5,2.45,12.7,0.5,2.37,12.5
2021-01-29,121,22.7,4.14,10.5,5.2,5.44,9.71
2021-01-30,121,6.3,3.81,11.5,4.2,4.35,9.04
2021-01-31,121,0,3.78,14.1,0,4.87,12.4
2021-02-01,205,0,5.34,13.8,0,5.21,11.6
2021-02-01,44,0,3.57,16.7,0,3.43,14.5
2021-02-01,67,0,5.28,14.1,0,4.47,11.6
2021-02-01,78,0,2.98,15.6,0,2.56,12.8
2021-02-01,186,0,1.62,14.9,0,0.802,11
2021-02-01,42,0,5.03,14.2,0,3.92,12.6
2021-02-01,259,0,2.79,15.2,0,2.78,11.6
2021-02-01,54,0,1.55,15.3,0,1.29,10.1
2021-02-01,28,0,3.21,14,0,3.2,11.8
2021-02-01,45,0,3.82,15.3,0,2.98,12.6
2021-02-01,121,0,2.15,15.6,0,2.09,11.8
2021-01-25,46,0,3,13.6,0,2.34,10.7
2021-01-26,46,0,3.87,14,0,3.76,11.5
2021-01-27,46,0,4.64,16.3,0,3.54,15.2
2021-01-28,46,4.1,6.3,16.5,0.1,7.76,16.8
2021-01-29,46,15.1,8.61,14.1,12.1,9.36,14
2021-01-30,46,3.2,7.42,14.3,1.5,6.61,13.8
2021-01-31,46,0,6.3,16.1,0,8.07,15.8
2021-02-01,46,0,3.6,16.6,0,3.38,13.6
2021-02-02,205,0,6.82,16.8,0,6.95,14.6
2021-02-02,44,0,7.6,20.3,0,9.08,18.8
2021-02-02,67,0,9.89,16.1,0,10.7,13.4
2021-02-02,78,0,3.69,19.6,0,3.91,18.4
2021-02-02,186,0,3.53,18,0,3.89,16
2021-02-02,42,0,11.1,16.4,0,10.6,14.5
2021-02-02,259,0,6.34,19.9,0,7.91,19
2021-02-02,54,0,1.95,18.3,0,1.25,14.8
2021-02-02,28,0,5.86,16.7,0,6.42,15.2
2021-02-02,45,0,8.22,17.5,0,9.19,15
2021-02-02,46,0,6.13,19.1,0,7.06,16.6
2021-02-02,121,0,1.89,19.8,0,1.64,18.1
2021-02-03,205,0,6.59,17.5,0,7.16,15.7
2021-02-03,44,0,6.54,21,0,7.52,19.7
2021-02-03,67,0,8.39,17.4,0,9.5,15.7
2021-02-03,78,0,4.37,20.2,0,5.19,19.1
2021-02-03,186,0,3.12,19,0,4.05,17.7
2021-02-03,42,0,9.02,17.4,0,10.4,16.3
2021-02-03,259,0,2.23,19.4,0,2.14,17.3
2021-02-03,54,0,1.69,17.8,0,1.2,13.8
2021-02-03,28,0,3.63,17.6,0,3.22,16
2021-02-03,45,0,6.69,18.8,0,7.63,17.1
2021-02-03,46,0,4.46,20.6,0,4.87,18.8
2021-02-03,121,0,2.4,18.7,0,1.85,15.7
2021-02-04,205,4.4,4.07,15.3,0.4,3.03,15
2021-02-04,44,4.5,3.09,18.3,0.6,2.4,17.1
2021-02-04,67,5.9,5.82,15.2,1.8,6.08,14
2021-02-04,78,6.9,2.26,16.4,1.1,2.03,14.6
2021-02-04,186,7.4,1.88,15.4,1.9,2.08,13.6
2021-02-04,42,8.6,7.16,15.6,0.3,7.65,15.4
2021-02-04,259,4.4,2.6,16,1.7,2.2,15.1
2021-02-04,54,16.9,2.6,16.3,9.9,2.18,15.1
2021-02-04,28,7.3,3.58,14.2,0.9,2.59,13.8
2021-02-04,45,7.2,4.19,16.8,0.3,4.13,16
2021-02-04,46,4.1,4.58,18.1,0.2,4.72,17.6
2021-02-04,121,2.1,2.22,15.8,1.4,1.88,14.5
2021-02-05,205,1.1,2.57,13.6,1,2.03,12
2021-02-05,44,0.6,3.01,15.6,0.5,1.53,14.1
2021-02-05,67,1.7,3.35,14,1.6,2.77,12.6
2021-02-05,78,0.4,1.98,15.7,0.1,1.07,14.3
2021-02-05,186,1,2.08,15.1,0.9,1.19,13.5
2021-02-05,42,0.5,3.42,13.5,0.3,2.6,12.6
2021-02-05,259,15.8,1.7,14,10.7,1.44,12.5
2021-02-05,54,3.3,2.34,15.6,2.8,1.74,13.8
2021-02-05,28,9.1,4.35,10.7,8.8,2.26,9.63
2021-02-05,45,0.9,3.18,14.5,0.9,2.71,12.9
2021-02-05,46,2.6,5.28,16.2,2.6,3.25,14.5
2021-02-05,121,5.1,3,14.8,4.3,2.27,13.2
2021-02-06,205,0,2.58,13.4,0,1.67,11.6
2021-02-06,44,0,1.22,15.3,0,0.544,13
2021-02-06,67,0,2.21,14.6,0,1.66,12.9
2021-02-06,78,0,1.1,14.9,0,0.661,12.2
2021-02-06,186,0,1.67,14.5,0,1.26,11.5
2021-02-06,42,0,2.91,14.3,0,1.77,13.5
2021-02-06,259,0,1.81,14.9,0,2.05,12.3
2021-02-06,54,0,1.7,15.6,0,1.13,12.3
2021-02-06,28,0,3.73,11.9,0,2.57,10.4
2021-02-06,45,0,1.88,15.5,0,1.22,14.1
2021-02-06,46,0,2.69,16.6,0,2.46,14.8
2021-02-06,121,0,1.77,15,0,1.52,12.2
2021-02-07,205,0,3.2,13.9,0,2.74,12.5
2021-02-07,44,0,1.52,15.2,0,1.6,13.8
2021-02-07,67,0,2.25,14.4,0,1.84,13.2
2021-02-07,78,0,1.15,14.9,0,0.785,12.5
2021-02-07,186,0,0.951,14.6,0,0.387,11.8
2021-02-07,42,0,3.05,13.7,0,3.19,12.6
2021-02-07,259,0,2.27,13.7,0,2.57,10.9
2021-02-07,54,0,1.58,14.8,0,1.31,11.8
2021-02-07,28,0,2.1,11.5,0,1.73,8.83
2021-02-07,45,0,1.85,15.3,0,1.7,14
2021-02-07,46,0,2.65,16.4,0,2.42,14.8
2021-02-07,121,0,1.98,13.8,0,1.73,11
2021-02-08,205,0,3.9,14.6,0,4.56,12.2
2021-02-08,44,0,1.45,15.9,0,1.17,13
2021-02-08,67,0,3.78,14.3,0,4.07,11.8
2021-02-08,78,0,2.23,15.2,0,2,11.7
2021-02-08,186,0,1.37,14.5,0,0.656,10.3
2021-02-08,42,0,2.55,16.3,0,2.85,14.6
2021-02-08,259,0,2.16,15.3,0,2.79,11.1
2021-02-08,54,0,1.17,16.3,0,1.14,10.7
2021-02-08,28,0,2.84,16,0,2.51,13.9
2021-02-08,45,0,2.26,15.9,0,2.5,13
2021-02-08,46,0,2.27,16.5,0,2.63,13.9
2021-02-08,121,0,1.47,15.2,0,1.39,10.6
2021-02-09,205,0,4.11,17.6,0,4.84,15.2
2021-02-09,44,0,2.45,20,0,3.06,18.9
2021-02-09,67,0,3.7,17.3,0,4.53,15.3
2021-02-09,78,0,2.58,18,0,2.54,15.4
2021-02-09,186,0,1.52,17.4,0,0.979,13.7
2021-02-09,42,0,2.57,20.6,0,3.43,19.6
2021-02-09,259,0,2.44,17.9,0,2.81,14.8
2021-02-09,54,0,1.53,18.2,0,1.35,14.2
2021-02-09,28,0,2.63,17.7,0,2.9,15.7
2021-02-09,45,0,2.05,18.3,0,2.23,16.1
2021-02-09,46,0,2.86,19.1,0,3.51,17.7
2021-02-09,121,0,1.73,17.7,0,1.56,14
2021-02-10,205,0,4.18,16.4,0,4.04,14.7
2021-02-11,205,0,2.44,13.5,0,2.75,11.5
2021-02-10,44,0,1.3,15.4,0,0.72,13.3
2021-02-11,44,0,1.53,14,0,1.04,11.8
2021-02-10,67,0,3.29,16.2,0,3.05,14.4
2021-02-11,67,0,2.51,14.2,0,1.79,13
2021-02-10,78,0,1.86,15.4,0,1.92,12.9
2021-02-11,78,0,1.17,14.1,0,0.723,11.1
2021-02-10,186,0,1.43,15.6,0,0.887,12.2
2021-02-11,186,0,1.58,14.4,0,1.23,11.3
2021-02-10,42,0,2.4,18.4,0,1.72,18.7
2021-02-11,42,0,2.61,13.8,0,1.98,12.9
2021-02-10,259,0,2.57,15.7,0,2.9,12.6
2021-02-11,259,0,2.38,13.7,0,2.56,9.23
2021-02-10,54,0,1.68,15.5,0,1.06,11.3
2021-02-11,54,0,2.05,15,0,1.26,10.8
2021-02-10,28,0,3.15,15.4,0,2.12,13.6
2021-02-11,28,0,2.51,13.7,0,2.71,10.7
2021-02-10,45,0,2.32,16.8,0,1.96,15.3
2021-02-11,45,0,1.84,15.4,0,1.41,13.7
2021-02-10,46,0,2.77,17,0,1.91,15.5
2021-02-11,46,0,4.02,15.8,0,2.7,13.6
2021-02-10,121,0,2.03,15.5,0,1.73,12.1
2021-02-11,121,0,2.19,14,0,1.31,9.65
2021-02-12,205,0,3.85,15.2,0,3.32,14.1
2021-02-12,44,0,1.62,13,0,0.792,9.72
2021-02-12,67,0,3.4,14.1,0,2.84,13
2021-02-12,78,0,1.5,13.2,0,0.715,9.8
2021-02-12,186,0,1.78,14,0,0.887,10.6
2021-02-12,42,0,3.68,15.4,0,4.41,14.8
2021-02-12,259,0,2.23,12,0,2.58,8.48
2021-02-12,54,0,1.82,14,0,1.15,9.86
2021-02-12,28,0,3.22,14.2,0,2.08,12.4
2021-02-12,45,0,2.37,15,0,2.24,13.4
2021-02-12,46,0,3.27,15.3,0,2.42,13.4
2021-02-12,121,0,2.16,12.8,0,1.95,9.03
2021-02-13,205,0,3.47,13.4,0,2.49,11.7
2021-02-13,44,0,1.55,14.5,0,1.39,12.2
2021-02-13,67,0,2.42,14,0,1.9,12.8
2021-02-13,78,0,1.23,14.1,0,0.689,11.2
2021-02-13,186,0,1.26,14.5,0,0.49,11.9
2021-02-13,42,0,2.39,13.7,0,1.91,12.5
2021-02-13,259,0,2.32,12.9,0,2.56,9.86
2021-02-13,54,0,1.67,14.2,0,1.15,10.6
2021-02-13,28,0,2.42,11.2,0,2.38,8.3
2021-02-13,45,0,1.98,14.9,0,1.67,13.4
2021-02-13,46,0,3.4,15.8,0,2.91,13.7
2021-02-13,121,0,2.14,13.2,0,1.57,9.9
2021-02-14,205,0,3.55,14.4,0,4.3,12
2021-02-14,44,0,1.46,14.2,0,0.541,11.1
2021-02-14,67,0,3.76,14,0,4.57,11.7
2021-02-14,78,0,1.27,13.9,0,0.802,10.4
2021-02-14,186,0,1.64,14.2,0,1.18,10.6
2021-02-14,42,0,3.44,14.5,0,4.8,13.2
2021-02-14,259,0,2.13,12.6,0,2.45,8.78
2021-02-14,54,0,1.8,14,0,1.15,9.76
2021-02-14,28,0,2.76,15,0,2.02,13.3
2021-02-14,45,0,2.36,14.9,0,2.65,12.9
2021-02-14,46,0,2.69,15.4,0,2.21,13.5
2021-02-14,121,0,1.92,12.9,0,1.65,8.56
2021-02-15,205,0,2.98,13.3,0,1.71,12.2
2021-02-15,44,0,1.33,14.7,0,1.47,13.7
2021-02-15,67,0,2.18,13.8,0,1.85,12.8
2021-02-15,78,0,1.27,14.4,0,0.913,12.9
2021-02-15,186,0,1.19,14.6,0,0.689,12.7
2021-02-15,42,0,2.92,13.1,0,2.97,12
2021-02-15,259,0,2.01,13.7,0,1.67,12.2
2021-02-15,54,0,1.46,15.7,0,0.954,14
2021-02-15,28,0,2.58,11.2,0,2.35,8.49
2021-02-15,45,0,1.86,14.7,0,1.54,13.3
2021-02-15,46,0,2.58,16.6,0,2.23,15.8
2021-02-15,121,0,1.52,14.3,0,1.01,12.8
2021-02-16,205,1.9,3.29,12.1,0,2.17,10.9
2021-02-16,44,2.6,2.55,13.8,0,2.04,13
2021-02-16,67,1,3.44,13.2,0,1.73,12.3
2021-02-16,78,6.7,1.65,13.6,0,1.26,12
2021-02-16,186,1.9,2.11,13.3,0,1.13,11.1
2021-02-16,42,8.1,4.57,11.8,0,3.54,11.6
2021-02-16,259,7.1,2.89,12.2,0,2.53,10.2
2021-02-16,54,2.4,3.19,14.1,0,1.48,12.1
2021-02-16,28,2.6,3.13,10.1,0,1.74,8.69
2021-02-16,45,0.7,3.35,13.9,0,2.08,13.2
2021-02-16,46,0.3,5.14,15.2,0,3.1,14.1
2021-02-16,121,3.7,2.55,12.6,0,1.87,10.5
2021-02-17,205,55.4,6.43,5.4,26.6,5.95,4.92
2021-02-17,44,31.5,4.89,9.64,13.9,4.7,9.46
2021-02-17,67,39.8,8.35,6.96,21.7,7.73,6.63
2021-02-17,78,44.9,3.33,9.34,12.5,3.16,8.99
2021-02-17,186,43.1,4.47,7.87,20.5,3.62,7.28
2021-02-17,42,43.7,8.41,5.71,10.5,9.07,5.55
2021-02-17,259,44.3,6.24,7.54,21.3,7.34,6.56
2021-02-17,54,42.4,8.2,9.64,13.2,8.24,9.13
2021-02-17,28,4.4,6.74,4.08,2.9,5.52,2.64
2021-02-17,45,33.4,8.11,8.36,23.4,8.49,8.14
2021-02-17,46,19.1,12.6,11.7,7,12.9,11.8
2021-02-17,121,47.8,6.75,8.56,27.6,6.51,7.48
2021-02-18,205,15,2.96,5.06,6.5,2.5,3.22
2021-02-18,44,19.6,3.16,10.1,5.5,3.19,9.1
2021-02-18,67,22.7,4.14,7.11,16.6,3.98,5.56
2021-02-18,78,25.1,2.55,8.96,13,2.46,7.09
2021-02-18,186,20.2,2.15,8.02,9.1,2.25,6.3
2021-02-18,42,16.5,4.35,6.74,2.6,4.26,6.08
2021-02-18,259,32.9,4.42,7.33,17.7,4.66,5.69
2021-02-18,54,21.6,3.6,9.69,11.7,3.72,7.35
2021-02-18,28,4,5.92,2.92,0.3,6.06,1.58
2021-02-18,45,24,3.77,8.19,16.1,3.45,6.3
2021-02-18,46,6.2,6.7,11.8,4.6,7.08,11.2
2021-02-18,121,35.5,4.64,8.35,15,5.2,6.63
2021-02-19,205,23.5,2.77,6.79,10.1,3.11,6.15
2021-02-19,44,19.2,3.26,10.5,13.3,3.65,9.62
2021-02-19,67,18.3,3.51,8.54,7,2.91,8.19
2021-02-19,78,13.7,2.68,10.1,7.6,2.31,9.27
2021-02-19,186,25.9,1.65,8.81,7.1,1.1,7.94
2021-02-19,42,14.5,5.71,7.73,9.3,5.99,7.09
2021-02-19,259,27.8,2.82,8.89,16.1,3.02,8.34
2021-02-19,54,41.6,3.48,10.2,20,4.28,9.4
2021-02-19,28,7,2.99,5.84,1.7,2.6,4.9
2021-02-19,45,22.9,3.77,8.99,7.5,4.35,8.3
2021-02-19,46,20.8,5.53,11.8,1.5,5.92,10.6
2021-02-19,121,22.9,2.95,9.63,10.9,3.13,9.14
2021-02-20,205,3.2,2.53,8.51,0.1,1.91,6.77
2021-02-20,44,1.1,1.76,10.8,0,0.987,8.63
2021-02-20,67,2.5,2.37,9.59,0,2.36,7.94
2021-02-20,78,2.6,1.56,11,1.9,1.14,9.13
2021-02-20,186,2.8,1.43,10.4,1,1.03,8.22
2021-02-20,42,1.8,3.23,9.17,0.3,3.93,8.1
2021-02-20,259,0.4,2.48,10,0.2,2.21,7.28
2021-02-20,54,0.3,2.22,11.2,0.3,1.53,8.41
2021-02-20,28,1.8,1.54,6.8,1.7,1.15,5.18
2021-02-20,45,0.2,1.93,10.3,0.1,1.48,8.66
2021-02-20,46,1.3,3.23,12.1,0.5,2.22,10.6
2021-02-20,121,0.7,2.48,10.4,0.2,1.57,7.73
2021-02-21,205,0,2.95,9.25,0,2.82,6.62
2021-02-21,44,0,2.02,10.5,0,2,8.3
2021-02-21,67,0,3.28,10,0,3.5,7.67
2021-02-21,78,0,1.9,10.3,0,1.17,7.29
2021-02-21,186,0,1.56,9.91,0,1.31,5.96
2021-02-21,42,0,4.37,9.51,0,4.78,8.25
2021-02-21,259,0,1.94,9.24,0,1.85,6.16
2021-02-21,54,0,1.92,10.7,0,1.29,6.82
2021-02-21,28,0,3.55,7.92,0,4.07,6.18
2021-02-21,45,0,2.65,10.8,0,2.95,8.28
2021-02-21,121,0,1.96,10.4,0,1.33,7.01
2021-02-21,46,0,3.56,12.1,0,3.24,9.55
2021-02-22,205,0,5.07,11.5,0,5.23,9.48
2021-02-22,44,0,3.68,13.2,0,3.43,10.8
2021-02-22,67,0,6.98,11.1,0,7.45,8.76
2021-02-22,78,0,2.46,12.3,0,2.24,9.88
2021-02-22,186,0,2.87,11.9,0,1.74,8.54
2021-02-22,42,0,8.39,10.7,0,9.14,9.32
2021-02-22,259,0,2.27,10.4,0,2.31,6.77
2021-02-22,54,0,1.58,12,0,0.939,7.18
2021-02-22,28,0,3.43,9.26,0,4.26,7.18
2021-02-22,45,0,5.23,12.3,0,5.62,9.84
2021-02-22,46,0,4.61,13.9,0,4.27,11.4
2021-02-22,121,0,1.76,10.4,0,1.51,6.51
2021-02-23,205,0,7.48,14.1,0,9.27,12.2
2021-02-23,44,0,7.31,16.8,0,9.08,15.4
2021-02-23,67,0,9.13,13.5,0,10.7,11.2
2021-02-23,78,0,4.12,16.4,0,4.69,15.3
2021-02-23,186,0,5.38,15.7,0,6.06,13.7
2021-02-23,42,0,11.7,12.7,0,13.9,11.3
2021-02-23,259,0,5.3,14,0,7.99,13.6
2021-02-23,54,0,3.44,15.2,0,3.07,12.6
2021-02-23,28,0,8.56,11.9,0,9.71,10.2
2021-02-23,45,0,8.22,14.9,0,10.3,12.8
2021-02-23,46,0,7.86,16,0,8.18,14.2
2021-02-23,121,0,2.48,13.5,0,2.08,11.9
2021-02-24,205,0,3.41,14.3,0,2.88,12.7
2021-02-24,44,0,2.53,15.9,0,1.7,14.2
2021-02-24,67,0,3.66,13.7,0,4.22,11.8
2021-02-24,78,0,1.72,14,0,1.01,11
2021-02-24,186,0,1.69,14.5,0,0.869,11.5
2021-02-24,42,0,4.18,14.2,0,4.58,13.7
2021-02-24,259,0,1.91,13.4,0,1.45,10.3
2021-02-24,54,0,2.48,15.6,0,1.4,12.6
2021-02-24,28,0,5.57,11.4,0,5.21,9.66
2021-02-24,45,0,2.53,15.2,0,2.42,13.5
2021-02-24,46,0,3.9,16.2,0,3.03,14.6
2021-02-24,121,0,2.62,14.2,0,1.42,11.2
2021-02-25,205,0,3.58,13.3,0,2.47,11.8
2021-02-25,44,0,2.03,14.7,0,2.23,12.3
2021-02-25,67,0,2.99,13.7,0,2.51,12.2
2021-02-25,78,0,1.2,14.3,0,0.554,11
2021-02-25,186,0,1.59,14.3,0,0.754,11.5
2021-02-25,42,0,3.95,13.1,0,3.12,12.2
2021-02-25,259,0,2.42,12.9,0,2.49,10.6
2021-02-25,54,0,2.27,14.6,0,1.78,11.4
2021-02-25,28,0,2.75,10,0,1.62,7.38
2021-02-25,45,0,2.63,14.8,0,2.31,13.1
2021-02-25,121,0,2.31,13.4,0,2.59,10.7
2021-02-25,46,0,3.9,15.9,0,2.88,14
2021-02-26,205,0,2.67,13.6,0,2.86,10.8
2021-02-26,44,0,2.09,14.6,0,1.13,11.7
2021-02-26,67,0,2.81,13.8,0,3.37,11.2
2021-02-26,78,0,1.33,14,0,0.752,10.7
2021-02-26,186,0,1.53,14.1,0,1.25,10.2
2021-02-26,42,0,3.89,13.1,0,4.04,11.9
2021-02-26,259,0,2.14,13,0,1.83,9.66
2021-02-26,54,0,1.8,14,0,1.03,9.61
2021-02-26,28,0,3.31,12.4,0,3.97,10.3
2021-02-26,45,0,2.38,14.9,0,2.43,12.1
2021-02-26,46,0,4.29,15.6,0,2.83,13.2
2021-02-26,121,0,2.05,13.1,0,1.28,9.44
2021-02-27,205,0,3.18,15.6,0,4.19,13
2021-02-27,44,0,1.43,10.7,0,0.766,9.19
2021-02-27,67,0,4.16,14.4,0,4.9,11.9
2021-02-27,78,0,1.33,13.9,0,0.625,10.1
2021-02-27,186,0,1.97,14.9,0,1.42,11
2021-02-27,42,0,5.65,14.3,0,5.78,13.5
2021-02-27,259,0,1.75,14.5,0,0.88,11.1
2021-02-27,54,0,2.35,15,0,1.13,10.4
2021-02-27,28,0,4.71,14.3,0,4.61,12.8
2021-02-27,45,0,3.24,16,0,3.83,13.7
2021-02-27,46,0,5.95,15.9,0,3.45,14.1
2021-02-27,121,0,2.42,14.1,0,1.11,10.2
2021-02-28,205,0,3.54,14.3,0,1.87,12.8
2021-02-28,67,0,3.24,14.2,0,2.18,13
2021-02-28,78,0,1.65,14.3,0,0.761,11.2
2021-02-28,186,0,2.35,15.3,0,1.74,13.3
2021-02-28,42,0,4.98,13.5,0,5.07,12.7
2021-02-28,259,0,2.18,12.6,0,2.14,10.5
2021-02-28,54,0,2.29,15.4,0,1.35,12.6
2021-02-28,28,0,4.51,11.8,0,2.87,9.7
2021-02-28,45,0,3,15.2,0,2.58,14.1
2021-02-28,46,0,5.1,16.3,0,3.29,14.8
2021-02-28,121,0,2.01,13.5,0,1.28,10.6
2021-03-01,205,4.8,2.25,11.7,0.1,1.85,11.1
2021-03-01,44,0.7,2.5,14.2,0,2.76,13.3
2021-03-01,67,1.9,3.87,12.9,1.4,3.79,12.1
2021-03-01,78,3.9,1.79,13.6,0,2.32,12.4
2021-03-01,186,1.7,1.41,13.5,0.7,1.03,12
2021-03-01,42,2.7,5.42,11.6,2.7,6.41,10.5
2021-03-01,259,0.6,2.78,12.1,0.6,3.07,10.8
2021-03-01,54,2.7,2.93,13.8,0.1,2.51,12.1
2021-03-01,28,0.1,3.07,9.25,0.1,1.8,7.33
2021-03-01,45,0.3,2.83,13.9,0.1,3.14,12.4
2021-03-01,46,1.9,4.67,15.6,0.1,4.73,13.9
